"場所の名前","カテゴリ","区名","所在地","TEL","避難可能時間","災害対策基本法に基づく指定","避難場所の対象とする災害","経度","緯度","分類"
"市営苅田南住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","苅田9-10-3","","24時間","指定緊急避難場所","津波、洪水","135.514132566864","34.595064181725","津波避難ビル・水害時避難ビル"
"市営公園南矢田住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田4-6","","24時間","指定緊急避難場所","洪水","135.522953531657","34.5963688327959","津波避難ビル・水害時避難ビル"
"市営長居東住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田1-15","","24時間","指定緊急避難場所","洪水","135.528270056567","34.6084521047305","津波避難ビル・水害時避難ビル"
"市営長居東住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田1-14","","24時間","指定緊急避難場所","洪水","135.528322035004","34.6080046194611","津波避難ビル・水害時避難ビル"
"市営長居東住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田1-13","","24時間","指定緊急避難場所","洪水","135.528294146635","34.6075568163668","津波避難ビル・水害時避難ビル"
"市営矢田中住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田6-11","","24時間","指定緊急避難場所","洪水","135.531631341495","34.6005779492224","津波避難ビル・水害時避難ビル"
"市営矢田中住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田6-11-2","","24時間","指定緊急避難場所","洪水","135.531732466253","34.6002218664759","津波避難ビル・水害時避難ビル"
"市営矢田中住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田6-10-3","","24時間","指定緊急避難場所","洪水","135.531222096161","34.6000609954935","津波避難ビル・水害時避難ビル"
"市営矢田部住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田1-18-20","","24時間","指定緊急避難場所","洪水","135.525929773591","34.6088510710487","津波避難ビル・水害時避難ビル"
"市営矢田部住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田1-32-2","","24時間","指定緊急避難場所","洪水","135.52655580704","34.6088663846981","津波避難ビル・水害時避難ビル"
"市営矢田部住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田1-31-3","","24時間","指定緊急避難場所","洪水","135.526547469078","34.6084969993199","津波避難ビル・水害時避難ビル"
"市営矢田部住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田1-30-4","","24時間","指定緊急避難場所","洪水","135.526560585162","34.608024626302","津波避難ビル・水害時避難ビル"
"市営矢田部住宅15号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田1-12-15","","24時間","指定緊急避難場所","洪水","135.524622786196","34.6074716534013","津波避難ビル・水害時避難ビル"
"市営矢田部住宅16号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田1-12-16","","24時間","指定緊急避難場所","洪水","135.524625307321","34.6070292959826","津波避難ビル・水害時避難ビル"
"市営矢田部住宅17号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田1-23-17","","24時間","指定緊急避難場所","洪水","135.525786234438","34.606565680912","津波避難ビル・水害時避難ビル"
"市営松之宮住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","旭3-2","","24時間","指定緊急避難場所","津波、洪水","135.489147864755","34.6450314642078","津波避難ビル・水害時避難ビル"
"市営中津守住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","津守3-1","","24時間","指定緊急避難場所","津波、洪水","135.484060828151","34.6393655716337","津波避難ビル・水害時避難ビル"
"市営中津守住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","津守3-1","","24時間","指定緊急避難場所","津波、洪水","135.48350873356","34.6394913669446","津波避難ビル・水害時避難ビル"
"市営南津守第1住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守2-2","","24時間","指定緊急避難場所","津波、洪水","135.481123109827","34.6326351487459","津波避難ビル・水害時避難ビル"
"市営南津守第1住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","南津守2-2","","24時間","指定緊急避難場所","津波、洪水","135.481611572854","34.6325852804996","津波避難ビル・水害時避難ビル"
"市営北江口第3住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","北江口1-5-1","","24時間","指定緊急避難場所","洪水","135.541166269038","34.7598959917379","津波避難ビル・水害時避難ビル"
"市営井高野住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-4","","24時間","指定緊急避難場所","洪水","135.543988417151","34.7628518445726","津波避難ビル・水害時避難ビル"
"市営井高野住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-4","","24時間","指定緊急避難場所","洪水","135.543443723291","34.7632282525834","津波避難ビル・水害時避難ビル"
"市営井高野住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-4","","24時間","指定緊急避難場所","洪水","135.542853255191","34.7634120613829","津波避難ビル・水害時避難ビル"
"市営井高野住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-4","","24時間","指定緊急避難場所","洪水","135.542240256043","34.7634322056783","津波避難ビル・水害時避難ビル"
"市営井高野住宅6号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-4","","24時間","指定緊急避難場所","洪水","135.542846126583","34.7639957459462","津波避難ビル・水害時避難ビル"
"市営井高野住宅7号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-4","","24時間","指定緊急避難場所","洪水","135.543870664041","34.7636788621377","津波避難ビル・水害時避難ビル"
"市営井高野住宅9号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-4","","24時間","指定緊急避難場所","洪水","135.544583096032","34.7633223267433","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-7-2","","24時間","指定緊急避難場所","洪水","135.545898592231","34.7627392463127","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-7-3","","24時間","指定緊急避難場所","洪水","135.546500769927","34.7625554753046","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅7号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-6-7","","24時間","指定緊急避難場所","洪水","135.545613004025","34.7635656486229","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅8号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-9-8","","24時間","指定緊急避難場所","洪水","135.546078642304","34.7633653234634","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅9号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-9-9","","24時間","指定緊急避難場所","洪水","135.546665150706","34.7631911122552","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅10号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-10-10","","24時間","指定緊急避難場所","洪水","135.546814817724","34.7636631352437","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅11号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-10-11","","24時間","指定緊急避難場所","洪水","135.546326127441","34.7637960173355","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅12号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-5-12","","24時間","指定緊急避難場所","洪水","135.545821428126","34.7639993980449","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅13号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-30-13","","24時間","指定緊急避難場所","洪水","135.545166046567","34.7624927648841","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅14号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-30-14","","24時間","指定緊急避難場所","洪水","135.545308178901","34.762201444468","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅15号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-30-15","","24時間","指定緊急避難場所","洪水","135.545624846856","34.762116028579","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅16号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野1-30-16","","24時間","指定緊急避難場所","洪水","135.546018724393","34.7621880580704","津波避難ビル・水害時避難ビル"
"市営井高野第6住宅17号館","防災関連施設 - 津波避難ビル・水害時避難ビル","東淀川区","井高野3-5-17","","24時間","指定緊急避難場所","洪水","135.546045376783","34.7644492426298","津波避難ビル・水害時避難ビル"
